sku,variant_name,color,swatch_width,swatch_length,width_real_size,length_real_size,top_down_image_url,product_url,product_name,product_status,application_method,cart_url,surface_applicability,category,collection,wallpaper_type,product_id,variant_id,variant_price,variant_inventory_quantity
DA-112-AK-V01-BEI-SMO,Beige / Smooth,Beige,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/df6abaf6d9518ddb82d1dea4fcd67183_dc1788a5-a634-44f1-b34f-7cabc043f96b.jpg?v=1745219251,https://www.themuralstory.com/collections/designers-choice/products/blooming-birds-floral-vine-wallpaper-nature-inspired-wall-decor,Blooming Birds & Floral Vine Wallpaper – Nature-Inspired Wall Décor,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/blooming-birds-floral-vine-wallpaper-nature-inspired-wall-decor,living room,Wallpaper,"Chinoiserie, Flora",Mural,8871728185512,51890571411624,149,200000
FL-40-JK-V01-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/74601e8e774cdb73b69c0c4559d74562.jpg?v=1734077642,https://www.themuralstory.com/collections/designers-choice/products/blooming-elegance-botanical-floral-wallpaper-for-modern-interiors,Blooming Elegance: Beautiful Floral Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/blooming-elegance-botanical-floral-wallpaper-for-modern-interiors,"bedroom, commercial, dining, foyer, kitchen, living room",Wallpaper,"Flora, Tropical",Mural,8641554874536,50592391004328,149,200000
FL-40-JK-V02-PPL-SMO,Purple / Smooth,Purple,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/dark-tropical-white-daisy-mural-flora-wallpaper-view-11-mural-inequal.jpg?v=1733996271,https://www.themuralstory.com/collections/designers-choice/products/blooming-elegance-botanical-floral-wallpaper-for-modern-interiors,Blooming Elegance: Beautiful Floral Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/blooming-elegance-botanical-floral-wallpaper-for-modern-interiors,"bedroom, commercial, dining, foyer, kitchen, living room",Wallpaper,"Flora, Tropical",Mural,8641554874536,50592391168168,149,200000
FL-40-JK-V03-RED-SMO,Red / Smooth,Red,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/dark-tropical-white-daisy-mural-flora-wallpaper-view-16-mural-inequal.jpg?v=1733996271,https://www.themuralstory.com/collections/designers-choice/products/blooming-elegance-botanical-floral-wallpaper-for-modern-interiors,Blooming Elegance: Beautiful Floral Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/blooming-elegance-botanical-floral-wallpaper-for-modern-interiors,"bedroom, commercial, dining, foyer, kitchen, living room",Wallpaper,"Flora, Tropical",Mural,8641554874536,50592391332008,149,200000
FL-40-JK-V04-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/dark-tropical-white-daisy-mural-flora-wallpaper-view-21-mural-inequal.jpg?v=1733996271,https://www.themuralstory.com/collections/designers-choice/products/blooming-elegance-botanical-floral-wallpaper-for-modern-interiors,Blooming Elegance: Beautiful Floral Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/blooming-elegance-botanical-floral-wallpaper-for-modern-interiors,"bedroom, commercial, dining, foyer, kitchen, living room",Wallpaper,"Flora, Tropical",Mural,8641554874536,50592391495848,149,200000
RV-13-PG-V01-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-sage-medallion-border-damask-wallpaper-view-7-mural-inequal.jpg?v=1733993717,https://www.themuralstory.com/collections/designers-choice/products/classic-damask-and-medallion-wallpaper-regal-green-and-beige-design,Blossoms of Grace : Damask Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/classic-damask-and-medallion-wallpaper-regal-green-and-beige-design,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Damask, Retro and Vintage",Mural,8666548109480,50596708221096,149,200000
RV-13-PG-V02-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-sage-medallion-border-damask-wallpaper-view-14-mural-inequal.jpg?v=1733993717,https://www.themuralstory.com/collections/designers-choice/products/classic-damask-and-medallion-wallpaper-regal-green-and-beige-design,Blossoms of Grace : Damask Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/classic-damask-and-medallion-wallpaper-regal-green-and-beige-design,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Damask, Retro and Vintage",Mural,8666548109480,50596708384936,149,200000
RV-13-PG-V03-GRY-SMO,Grey / Smooth,Grey,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-sage-medallion-border-damask-wallpaper-view-19-mural-inequal.jpg?v=1733993717,https://www.themuralstory.com/collections/designers-choice/products/classic-damask-and-medallion-wallpaper-regal-green-and-beige-design,Blossoms of Grace : Damask Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/classic-damask-and-medallion-wallpaper-regal-green-and-beige-design,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Damask, Retro and Vintage",Mural,8666548109480,50596708548776,149,200000
RV-13-PG-V04-RED-SMO,Red / Smooth,Red,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-damask-sage-medallion-border-damask-wallpaper-view-23-mural-inequal.jpg?v=1733993717,https://www.themuralstory.com/collections/designers-choice/products/classic-damask-and-medallion-wallpaper-regal-green-and-beige-design,Blossoms of Grace : Damask Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/classic-damask-and-medallion-wallpaper-regal-green-and-beige-design,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Damask, Retro and Vintage",Mural,8666548109480,50596708712616,149,200000
MT-02-SK-V01-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-pink-floral-damask-panels-motifs-wallpaper-view-6-mural-inequal.jpg?v=1735026111,https://www.themuralstory.com/collections/designers-choice/products/floral-panel-wallpaper-delicate-pink-and-black-design,Blush Bloom: Classic Floral Harmony Wallpaper,archived,Paste,https://www.themuralstory.com/collections/designers-choice/products/floral-panel-wallpaper-delicate-pink-and-black-design,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Motifs, Retro and Vintage",Mural,8673284915368,50612347469992,149,200000
MT-02-SK-V02-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-pink-floral-damask-panels-motifs-wallpaper-view-9-mural-inequal.jpg?v=1735026111,https://www.themuralstory.com/collections/designers-choice/products/floral-panel-wallpaper-delicate-pink-and-black-design,Blush Bloom: Classic Floral Harmony Wallpaper,archived,Paste,https://www.themuralstory.com/collections/designers-choice/products/floral-panel-wallpaper-delicate-pink-and-black-design,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Motifs, Retro and Vintage",Mural,8673284915368,50612347633832,149,200000
MT-02-SK-V03-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/vintage-pink-floral-damask-panels-motifs-wallpaper-view-13-mural-inequal.jpg?v=1735026111,https://www.themuralstory.com/collections/designers-choice/products/floral-panel-wallpaper-delicate-pink-and-black-design,Blush Bloom: Classic Floral Harmony Wallpaper,archived,Paste,https://www.themuralstory.com/collections/designers-choice/products/floral-panel-wallpaper-delicate-pink-and-black-design,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Motifs, Retro and Vintage",Mural,8673284915368,50612347797672,149,200000
CH-19-AB-V01-BEI-SMO,White / Smooth,White,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/asian-pagoda-cactus-garden-mural-chinoiserie-wallpaper-view-6-mural-inequal.jpg?v=1735026274,https://www.themuralstory.com/collections/designers-choice/products/serene-japanese-garden-escape-wallpaper,Blush Paradise : Japanese Garden Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/serene-japanese-garden-escape-wallpaper,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Chinoiserie, Art, Designer's Choice",Mural,8693399388328,50612466745512,149,200000
CH-19-AB-V02-YEL-SMO,Yellow / Smooth,Yellow,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/asian-pagoda-cactus-garden-mural-chinoiserie-wallpaper-view-10-mural-inequal.jpg?v=1735026274,https://www.themuralstory.com/collections/designers-choice/products/serene-japanese-garden-escape-wallpaper,Blush Paradise : Japanese Garden Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/serene-japanese-garden-escape-wallpaper,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Chinoiserie, Art, Designer's Choice",Mural,8693399388328,50612466909352,149,200000
CH-19-AB-V03-TEL-SMO,Teal / Smooth,Teal,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/asian-pagoda-cactus-garden-mural-chinoiserie-wallpaper-view-14-mural-inequal.jpg?v=1735026274,https://www.themuralstory.com/collections/designers-choice/products/serene-japanese-garden-escape-wallpaper,Blush Paradise : Japanese Garden Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/serene-japanese-garden-escape-wallpaper,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Chinoiserie, Art, Designer's Choice",Mural,8693399388328,50612467073192,149,200000
HC-41-JK-VO1-MUL-SMO-SMO-SMO-SMO,Multicolor / Smooth,Multicolor,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/retro-comic-pop-art-panels-art-wallpaper-view-6-mural-inequal.jpg?v=1735026577,https://www.themuralstory.com/collections/designers-choice/products/pop-art-diva-wallpaper-for-bold-and-vibrant-interiors,Bold and Beautiful: Women in Comic Frames,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/pop-art-diva-wallpaper-for-bold-and-vibrant-interiors,"bedroom, commercial, dining, foyer, hobby room, living room",Wallpaper,"Art, Retro and Vintage",Mural,8723687735464,50612443087016,149,200000
MT-12-SG-V01-GRN-SMO,Green / Smooth,Green,11.875,69.444,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/emerald-botanical-arrow-stripe-motifs-wallpaper-view-6-repeat-original.jpg?v=1735026741,https://www.themuralstory.com/collections/designers-choice/products/green-stripe-wallpaper-elegant-nature-inspired-botanical-design,Botanical Harmony in Vertical Pattern Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/green-stripe-wallpaper-elegant-nature-inspired-botanical-design,"bedroom, commercial, dining, foyer, hobby room, kitchen, living room",Wallpaper,"Motifs, Patterns",Repeat,8676366680232,50661900386472,149,200000
MT-12-SG-V02-PNK-SMO,Pink / Smooth,Pink,11.875,69.444,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/emerald-botanical-arrow-stripe-motifs-wallpaper-view-11-repeat-original.jpg?v=1735026741,https://www.themuralstory.com/collections/designers-choice/products/green-stripe-wallpaper-elegant-nature-inspired-botanical-design,Botanical Harmony in Vertical Pattern Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/green-stripe-wallpaper-elegant-nature-inspired-botanical-design,"bedroom, commercial, dining, foyer, hobby room, kitchen, living room",Wallpaper,"Motifs, Patterns",Repeat,8676366680232,50661900550312,149,200000
MT-12-SG-V03-BLU-SMO,Blue / Smooth,Blue,11.875,69.444,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/emerald-botanical-arrow-stripe-motifs-wallpaper-view-16-repeat-original.jpg?v=1735026741,https://www.themuralstory.com/collections/designers-choice/products/green-stripe-wallpaper-elegant-nature-inspired-botanical-design,Botanical Harmony in Vertical Pattern Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/green-stripe-wallpaper-elegant-nature-inspired-botanical-design,"bedroom, commercial, dining, foyer, hobby room, kitchen, living room",Wallpaper,"Motifs, Patterns",Repeat,8676366680232,50661900714152,149,200000
MT-12-SG-V04-BRN-SMO,Brown / Smooth,Brown,11.875,69.444,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/emerald-botanical-arrow-stripe-motifs-wallpaper-view-21-repeat-original.jpg?v=1735026741,https://www.themuralstory.com/collections/designers-choice/products/green-stripe-wallpaper-elegant-nature-inspired-botanical-design,Botanical Harmony in Vertical Pattern Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/green-stripe-wallpaper-elegant-nature-inspired-botanical-design,"bedroom, commercial, dining, foyer, hobby room, kitchen, living room",Wallpaper,"Motifs, Patterns",Repeat,8676366680232,50661900877992,149,200000
FL-46-AA-V03-GRN-SMO,Beige / Smooth,Beige,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/sage-butterfly-floral-botanical-flora-wallpaper-view-6-mural-inequal.jpg?v=1735026944,https://www.themuralstory.com/collections/designers-choice/products/butterfly-garden-bliss-wallpaper,Butterfly Garden Bliss Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/butterfly-garden-bliss-wallpaper,"bedroom, commercial, dining, foyer, kitchen, living room",Wallpaper,"Flora, Retro and Vintage, Peace and Serenity",Mural,8690367922344,50612307656872,149,200000
FL-46-AA-V01-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/sage-butterfly-floral-botanical-flora-wallpaper-view-10-mural-inequal.jpg?v=1735026944,https://www.themuralstory.com/collections/designers-choice/products/butterfly-garden-bliss-wallpaper,Butterfly Garden Bliss Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/butterfly-garden-bliss-wallpaper,"bedroom, commercial, dining, foyer, kitchen, living room",Wallpaper,"Flora, Retro and Vintage, Peace and Serenity",Mural,8690367922344,50612307820712,149,200000
FL-46-AA-V02-PPL-SMO,Purple / Smooth,Purple,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/sage-butterfly-floral-botanical-flora-wallpaper-view-14-mural-inequal.jpg?v=1735026944,https://www.themuralstory.com/collections/designers-choice/products/butterfly-garden-bliss-wallpaper,Butterfly Garden Bliss Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/butterfly-garden-bliss-wallpaper,"bedroom, commercial, dining, foyer, kitchen, living room",Wallpaper,"Flora, Retro and Vintage, Peace and Serenity",Mural,8690367922344,50612307984552,149,200000
FL-46-AA-V04-BRN-SMO,Brown / Smooth,Brown,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/sage-butterfly-floral-botanical-flora-wallpaper-view-18-mural-inequal.jpg?v=1735026944,https://www.themuralstory.com/collections/designers-choice/products/butterfly-garden-bliss-wallpaper,Butterfly Garden Bliss Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/butterfly-garden-bliss-wallpaper,"bedroom, commercial, dining, foyer, kitchen, living room",Wallpaper,"Flora, Retro and Vintage, Peace and Serenity",Mural,8690367922344,50612308148392,149,200000
FA-01-SK-V01-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-butterfly-floral-damask-kids-wallpaper-view-7-mural-inequal.jpg?v=1735027087,https://www.themuralstory.com/collections/designers-choice/products/floral-and-butterfly-delight-wallpaper-for-playful-spaces,Butterfly Haven: Enchanted Garden Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/floral-and-butterfly-delight-wallpaper-for-playful-spaces,"bedroom, kids room",Wallpaper,"Kids, Flora",Mural,8723654967464,50612344193192,149,200000
FA-01-SK-V02-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-butterfly-floral-damask-kids-wallpaper-view-11-mural-inequal.jpg?v=1735027087,https://www.themuralstory.com/collections/designers-choice/products/floral-and-butterfly-delight-wallpaper-for-playful-spaces,Butterfly Haven: Enchanted Garden Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/floral-and-butterfly-delight-wallpaper-for-playful-spaces,"bedroom, kids room",Wallpaper,"Kids, Flora",Mural,8723654967464,50612344357032,149,200000
FA-01-SK-V03-PPL-SMO,Purple / Smooth,Purple,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/whimsical-butterfly-floral-damask-kids-wallpaper-view-15-mural-inequal.jpg?v=1735027087,https://www.themuralstory.com/collections/designers-choice/products/floral-and-butterfly-delight-wallpaper-for-playful-spaces,Butterfly Haven: Enchanted Garden Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/floral-and-butterfly-delight-wallpaper-for-playful-spaces,"bedroom, kids room",Wallpaper,"Kids, Flora",Mural,8723654967464,50612344520872,149,200000
FA-01-SK-V04-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/69f5962660d93b11d6e4bc59261d2a45.jpg?v=1735479727,https://www.themuralstory.com/collections/designers-choice/products/floral-and-butterfly-delight-wallpaper-for-playful-spaces,Butterfly Haven: Enchanted Garden Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/floral-and-butterfly-delight-wallpaper-for-playful-spaces,"bedroom, kids room",Wallpaper,"Kids, Flora",Mural,8723654967464,50612344684712,149,200000
AR-13-SV-V01-BLK-SMO,Black / Smooth,Black,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/dark-butterfly-circuit-geometric-motif-fauna-wallpaper-view-7-mural-inequal.jpg?v=1735054766,https://www.themuralstory.com/collections/designers-choice/products/chic-artistry-exquisite-butterfly-motif-wallpaper-for-modern-spaces,Butterfly Noir: Graceful Wings Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/chic-artistry-exquisite-butterfly-motif-wallpaper-for-modern-spaces,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Fauna, Retro and Vintage, Modern",Mural,8604801007784,50592423805096,149,200000
AR-13-SV-V02-BRN-SMO,Brown / Smooth,Brown,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/dark-butterfly-circuit-geometric-motif-fauna-wallpaper-view-12-mural-inequal.jpg?v=1735054766,https://www.themuralstory.com/collections/designers-choice/products/chic-artistry-exquisite-butterfly-motif-wallpaper-for-modern-spaces,Butterfly Noir: Graceful Wings Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/chic-artistry-exquisite-butterfly-motif-wallpaper-for-modern-spaces,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Fauna, Retro and Vintage, Modern",Mural,8604801007784,50592423968936,149,200000
AR-13-SV-V03-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/dark-butterfly-circuit-geometric-motif-fauna-wallpaper-view-17-mural-inequal.jpg?v=1735054766,https://www.themuralstory.com/collections/designers-choice/products/chic-artistry-exquisite-butterfly-motif-wallpaper-for-modern-spaces,Butterfly Noir: Graceful Wings Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/chic-artistry-exquisite-butterfly-motif-wallpaper-for-modern-spaces,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Fauna, Retro and Vintage, Modern",Mural,8604801007784,50592424132776,149,200000
AR-13-SV-V04-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/dark-butterfly-circuit-geometric-motif-fauna-wallpaper-view-22-mural-inequal.jpg?v=1735054766,https://www.themuralstory.com/collections/designers-choice/products/chic-artistry-exquisite-butterfly-motif-wallpaper-for-modern-spaces,Butterfly Noir: Graceful Wings Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/chic-artistry-exquisite-butterfly-motif-wallpaper-for-modern-spaces,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Fauna, Retro and Vintage, Modern",Mural,8604801007784,50592424296616,149,200000
KI-01-AK-V01-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/space-animals-cosmic-nursery-mural-kids-wallpaper-view-6-mural-inequal.jpg?v=1733126706,https://www.themuralstory.com/collections/designers-choice/products/cosmic-journey-fun-and-educational-space-themed-kids-wallpaper,Cartoon Astronaut Adventures Kids Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/cosmic-journey-fun-and-educational-space-themed-kids-wallpaper,kids room,Wallpaper,Kids,Mural,8595146342568,50597032984744,149,200000
KI-01-AK-V02-PPL-SMO,Purple / Smooth,Purple,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/space-animals-cosmic-nursery-mural-kids-wallpaper-view-10-mural-inequal.jpg?v=1733126725,https://www.themuralstory.com/collections/designers-choice/products/cosmic-journey-fun-and-educational-space-themed-kids-wallpaper,Cartoon Astronaut Adventures Kids Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/cosmic-journey-fun-and-educational-space-themed-kids-wallpaper,kids room,Wallpaper,Kids,Mural,8595146342568,50597033148584,149,200000
KI-01-AK-V03-BRN-SMO,Brown / Smooth,Brown,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/space-animals-cosmic-nursery-mural-kids-wallpaper-view-14-mural-inequal.jpg?v=1733126742,https://www.themuralstory.com/collections/designers-choice/products/cosmic-journey-fun-and-educational-space-themed-kids-wallpaper,Cartoon Astronaut Adventures Kids Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/cosmic-journey-fun-and-educational-space-themed-kids-wallpaper,kids room,Wallpaper,Kids,Mural,8595146342568,50597033312424,149,200000
KI-01-AK-V04-BLK-SMO,Black / Smooth,Black,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/space-animals-cosmic-nursery-mural-kids-wallpaper-view-18-mural-inequal.jpg?v=1733126758,https://www.themuralstory.com/collections/designers-choice/products/cosmic-journey-fun-and-educational-space-themed-kids-wallpaper,Cartoon Astronaut Adventures Kids Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/cosmic-journey-fun-and-educational-space-themed-kids-wallpaper,kids room,Wallpaper,Kids,Mural,8595146342568,50597033476264,149,200000
AR-39-SV-V01-BLK-SMO,Black / Smooth,Black,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/mystical-celestial-gold-icons-art-wallpaper-view-6-mural-inequal.jpg?v=1733916543,https://www.themuralstory.com/collections/designers-choice/products/celestial-wonders-black-gold-art-inspired-wallpaper,Celestial and Nature Fusion Inspired Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/celestial-wonders-black-gold-art-inspired-wallpaper,"bedroom, commercial, dining, foyer, hobby room, kitchen, living room",Wallpaper,"Art, Peace and Serenity, Bohemian, Designer's Choice",Mural,8647799177384,50592419774632,149,200000
AR-39-SV-V02-BRN-SMO,Brown / Smooth,Brown,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/mystical-celestial-gold-icons-art-wallpaper-view-10-mural-inequal.jpg?v=1733916543,https://www.themuralstory.com/collections/designers-choice/products/celestial-wonders-black-gold-art-inspired-wallpaper,Celestial and Nature Fusion Inspired Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/celestial-wonders-black-gold-art-inspired-wallpaper,"bedroom, commercial, dining, foyer, hobby room, kitchen, living room",Wallpaper,"Art, Peace and Serenity, Bohemian, Designer's Choice",Mural,8647799177384,50592419938472,149,200000
AR-39-SV-V03-GRN-SMO,Green / Smooth,Green,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/mystical-celestial-gold-icons-art-wallpaper-view-15-mural-inequal.jpg?v=1733916543,https://www.themuralstory.com/collections/designers-choice/products/celestial-wonders-black-gold-art-inspired-wallpaper,Celestial and Nature Fusion Inspired Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/celestial-wonders-black-gold-art-inspired-wallpaper,"bedroom, commercial, dining, foyer, hobby room, kitchen, living room",Wallpaper,"Art, Peace and Serenity, Bohemian, Designer's Choice",Mural,8647799177384,50592420102312,149,200000
AR-39-SV-V04-GRY-SMO,Grey / Smooth,Grey,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/mystical-celestial-gold-icons-art-wallpaper-view-18-mural-inequal.jpg?v=1733916543,https://www.themuralstory.com/collections/designers-choice/products/celestial-wonders-black-gold-art-inspired-wallpaper,Celestial and Nature Fusion Inspired Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/celestial-wonders-black-gold-art-inspired-wallpaper,"bedroom, commercial, dining, foyer, hobby room, kitchen, living room",Wallpaper,"Art, Peace and Serenity, Bohemian, Designer's Choice",Mural,8647799177384,50592420266152,149,200000
TRP-40-SV-V06-BLU-SMO,Blue / Smooth,Blue,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/misty-forest-birch-trees-sage-fauna-wallpaper-view-6-mural-inequal.jpg?v=1735027323,https://www.themuralstory.com/collections/designers-choice/products/cheetah-in-the-canopy-majestic-wildlife-tropical-wallpaper,Cheetah in the Canopy: Majestic Wildlife Tropical Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/cheetah-in-the-canopy-majestic-wildlife-tropical-wallpaper,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Fauna, Patterns, Scandinavian",Mural,8647748419752,50592422199464,149,200000
TRP-40-SV-V01-WHT-SMO,White / Smooth,White,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/misty-forest-birch-trees-sage-fauna-wallpaper-view-12-mural-inequal.jpg?v=1735027323,https://www.themuralstory.com/collections/designers-choice/products/cheetah-in-the-canopy-majestic-wildlife-tropical-wallpaper,Cheetah in the Canopy: Majestic Wildlife Tropical Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/cheetah-in-the-canopy-majestic-wildlife-tropical-wallpaper,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Fauna, Patterns, Scandinavian",Mural,8647748419752,50592422363304,149,200000
TRP-40-SV-V02-GRY-SMO,Grey / Smooth,Grey,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/misty-forest-birch-trees-sage-fauna-wallpaper-view-16-mural-inequal.jpg?v=1735027323,https://www.themuralstory.com/collections/designers-choice/products/cheetah-in-the-canopy-majestic-wildlife-tropical-wallpaper,Cheetah in the Canopy: Majestic Wildlife Tropical Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/cheetah-in-the-canopy-majestic-wildlife-tropical-wallpaper,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Fauna, Patterns, Scandinavian",Mural,8647748419752,50592422527144,149,200000
TRP-40-SV-V03-PNK-SMO,Pink / Smooth,Pink,,,,,https://cdn.shopify.com/s/files/1/0647/9314/9608/files/misty-forest-birch-trees-sage-fauna-wallpaper-view-20-mural-inequal.jpg?v=1735027323,https://www.themuralstory.com/collections/designers-choice/products/cheetah-in-the-canopy-majestic-wildlife-tropical-wallpaper,Cheetah in the Canopy: Majestic Wildlife Tropical Wallpaper,active,Paste,https://www.themuralstory.com/collections/designers-choice/products/cheetah-in-the-canopy-majestic-wildlife-tropical-wallpaper,"bedroom, commercial, dining, hobby room, kitchen, living room",Wallpaper,"Fauna, Patterns, Scandinavian",Mural,8647748419752,50592422690984,149,200000
